week,staff_id,staff_name,role,service,present
1,STF-cf9225db,Crystal Johnson,nurse,ICU,1
2,STF-cf9225db,Crystal Johnson,nurse,ICU,1
3,STF-cf9225db,Crystal Johnson,nurse,ICU,0
4,STF-cf9225db,Crystal Johnson,nurse,ICU,0
5,STF-cf9225db,Crystal Johnson,nurse,ICU,0
6,STF-cf9225db,Crystal Johnson,nurse,ICU,0
7,STF-cf9225db,Crystal Johnson,nurse,ICU,0
8,STF-cf9225db,Crystal Johnson,nurse,ICU,1
9,STF-cf9225db,Crystal Johnson,nurse,ICU,0
10,STF-cf9225db,Crystal Johnson,nurse,ICU,1
11,STF-cf9225db,Crystal Johnson,nurse,ICU,1
12,STF-cf9225db,Crystal Johnson,nurse,ICU,0
13,STF-cf9225db,Crystal Johnson,nurse,ICU,1
14,STF-cf9225db,Crystal Johnson,nurse,ICU,1
15,STF-cf9225db,Crystal Johnson,nurse,ICU,0
16,STF-cf9225db,Crystal Johnson,nurse,ICU,1
17,STF-cf9225db,Crystal Johnson,nurse,ICU,1
18,STF-cf9225db,Crystal Johnson,nurse,ICU,0
19,STF-cf9225db,Crystal Johnson,nurse,ICU,1
20,STF-cf9225db,Crystal Johnson,nurse,ICU,1
21,STF-cf9225db,Crystal Johnson,nurse,ICU,0
22,STF-cf9225db,Crystal Johnson,nurse,ICU,1
23,STF-cf9225db,Crystal Johnson,nurse,ICU,1
24,STF-cf9225db,Crystal Johnson,nurse,ICU,0
25,STF-cf9225db,Crystal Johnson,nurse,ICU,1
26,STF-cf9225db,Crystal Johnson,nurse,ICU,1
27,STF-cf9225db,Crystal Johnson,nurse,ICU,0
28,STF-cf9225db,Crystal Johnson,nurse,ICU,1
29,STF-cf9225db,Crystal Johnson,nurse,ICU,1
30,STF-cf9225db,Crystal Johnson,nurse,ICU,0
31,STF-cf9225db,Crystal Johnson,nurse,ICU,1
32,STF-cf9225db,Crystal Johnson,nurse,ICU,1
33,STF-cf9225db,Crystal Johnson,nurse,ICU,0
34,STF-cf9225db,Crystal Johnson,nurse,ICU,1
35,STF-cf9225db,Crystal Johnson,nurse,ICU,1
36,STF-cf9225db,Crystal Johnson,nurse,ICU,0
37,STF-cf9225db,Crystal Johnson,nurse,ICU,1
38,STF-cf9225db,Crystal Johnson,nurse,ICU,1
39,STF-cf9225db,Crystal Johnson,nurse,ICU,0
40,STF-cf9225db,Crystal Johnson,nurse,ICU,0
41,STF-cf9225db,Crystal Johnson,nurse,ICU,1
42,STF-cf9225db,Crystal Johnson,nurse,ICU,0
43,STF-cf9225db,Crystal Johnson,nurse,ICU,1
44,STF-cf9225db,Crystal Johnson,nurse,ICU,1
45,STF-cf9225db,Crystal Johnson,nurse,ICU,0
46,STF-cf9225db,Crystal Johnson,nurse,ICU,1
47,STF-cf9225db,Crystal Johnson,nurse,ICU,1
48,STF-cf9225db,Crystal Johnson,nurse,ICU,0
49,STF-cf9225db,Crystal Johnson,nurse,ICU,1
50,STF-cf9225db,Crystal Johnson,nurse,ICU,1
51,STF-cf9225db,Crystal Johnson,nurse,ICU,0
52,STF-cf9225db,Crystal Johnson,nurse,ICU,1
1,STF-abfdc900,Garrett Lin,nurse,ICU,1
2,STF-abfdc900,Garrett Lin,nurse,ICU,1
3,STF-abfdc900,Garrett Lin,nurse,ICU,0
4,STF-abfdc900,Garrett Lin,nurse,ICU,1
5,STF-abfdc900,Garrett Lin,nurse,ICU,1
6,STF-abfdc900,Garrett Lin,nurse,ICU,0
7,STF-abfdc900,Garrett Lin,nurse,ICU,1
8,STF-abfdc900,Garrett Lin,nurse,ICU,0
9,STF-abfdc900,Garrett Lin,nurse,ICU,0
10,STF-abfdc900,Garrett Lin,nurse,ICU,1
11,STF-abfdc900,Garrett Lin,nurse,ICU,1
12,STF-abfdc900,Garrett Lin,nurse,ICU,0
13,STF-abfdc900,Garrett Lin,nurse,ICU,1
14,STF-abfdc900,Garrett Lin,nurse,ICU,1
15,STF-abfdc900,Garrett Lin,nurse,ICU,0
16,STF-abfdc900,Garrett Lin,nurse,ICU,1
17,STF-abfdc900,Garrett Lin,nurse,ICU,1
18,STF-abfdc900,Garrett Lin,nurse,ICU,0
19,STF-abfdc900,Garrett Lin,nurse,ICU,1
20,STF-abfdc900,Garrett Lin,nurse,ICU,1
21,STF-abfdc900,Garrett Lin,nurse,ICU,0
22,STF-abfdc900,Garrett Lin,nurse,ICU,0
23,STF-abfdc900,Garrett Lin,nurse,ICU,1
24,STF-abfdc900,Garrett Lin,nurse,ICU,0
25,STF-abfdc900,Garrett Lin,nurse,ICU,0
26,STF-abfdc900,Garrett Lin,nurse,ICU,1
27,STF-abfdc900,Garrett Lin,nurse,ICU,0
28,STF-abfdc900,Garrett Lin,nurse,ICU,1
29,STF-abfdc900,Garrett Lin,nurse,ICU,1
30,STF-abfdc900,Garrett Lin,nurse,ICU,0
31,STF-abfdc900,Garrett Lin,nurse,ICU,1
32,STF-abfdc900,Garrett Lin,nurse,ICU,1
33,STF-abfdc900,Garrett Lin,nurse,ICU,0
34,STF-abfdc900,Garrett Lin,nurse,ICU,1
35,STF-abfdc900,Garrett Lin,nurse,ICU,1
36,STF-abfdc900,Garrett Lin,nurse,ICU,0
37,STF-abfdc900,Garrett Lin,nurse,ICU,0
38,STF-abfdc900,Garrett Lin,nurse,ICU,1
39,STF-abfdc900,Garrett Lin,nurse,ICU,0
40,STF-abfdc900,Garrett Lin,nurse,ICU,1
41,STF-abfdc900,Garrett Lin,nurse,ICU,1
42,STF-abfdc900,Garrett Lin,nurse,ICU,0
43,STF-abfdc900,Garrett Lin,nurse,ICU,1
44,STF-abfdc900,Garrett Lin,nurse,ICU,1
45,STF-abfdc900,Garrett Lin,nurse,ICU,0
46,STF-abfdc900,Garrett Lin,nurse,ICU,1
47,STF-abfdc900,Garrett Lin,nurse,ICU,1
48,STF-abfdc900,Garrett Lin,nurse,ICU,0
49,STF-abfdc900,Garrett Lin,nurse,ICU,1
50,STF-abfdc900,Garrett Lin,nurse,ICU,1
51,STF-abfdc900,Garrett Lin,nurse,ICU,0
52,STF-abfdc900,Garrett Lin,nurse,ICU,1
1,STF-836e90d0,Diana May,nurse,ICU,1
2,STF-836e90d0,Diana May,nurse,ICU,1
3,STF-836e90d0,Diana May,nurse,ICU,0
4,STF-836e90d0,Diana May,nurse,ICU,1
5,STF-836e90d0,Diana May,nurse,ICU,1
6,STF-836e90d0,Diana May,nurse,ICU,0
7,STF-836e90d0,Diana May,nurse,ICU,1
8,STF-836e90d0,Diana May,nurse,ICU,0
9,STF-836e90d0,Diana May,nurse,ICU,0
10,STF-836e90d0,Diana May,nurse,ICU,1
11,STF-836e90d0,Diana May,nurse,ICU,1
12,STF-836e90d0,Diana May,nurse,ICU,0
13,STF-836e90d0,Diana May,nurse,ICU,1
14,STF-836e90d0,Diana May,nurse,ICU,1
15,STF-836e90d0,Diana May,nurse,ICU,0
16,STF-836e90d0,Diana May,nurse,ICU,1
17,STF-836e90d0,Diana May,nurse,ICU,1
18,STF-836e90d0,Diana May,nurse,ICU,0
19,STF-836e90d0,Diana May,nurse,ICU,1
20,STF-836e90d0,Diana May,nurse,ICU,1
21,STF-836e90d0,Diana May,nurse,ICU,0
22,STF-836e90d0,Diana May,nurse,ICU,1
23,STF-836e90d0,Diana May,nurse,ICU,1
24,STF-836e90d0,Diana May,nurse,ICU,0
25,STF-836e90d0,Diana May,nurse,ICU,1
26,STF-836e90d0,Diana May,nurse,ICU,1
27,STF-836e90d0,Diana May,nurse,ICU,0
28,STF-836e90d0,Diana May,nurse,ICU,1
29,STF-836e90d0,Diana May,nurse,ICU,1
30,STF-836e90d0,Diana May,nurse,ICU,0
31,STF-836e90d0,Diana May,nurse,ICU,1
32,STF-836e90d0,Diana May,nurse,ICU,1
33,STF-836e90d0,Diana May,nurse,ICU,0
34,STF-836e90d0,Diana May,nurse,ICU,1
35,STF-836e90d0,Diana May,nurse,ICU,0
36,STF-836e90d0,Diana May,nurse,ICU,0
37,STF-836e90d0,Diana May,nurse,ICU,1
38,STF-836e90d0,Diana May,nurse,ICU,1
39,STF-836e90d0,Diana May,nurse,ICU,0
40,STF-836e90d0,Diana May,nurse,ICU,0
41,STF-836e90d0,Diana May,nurse,ICU,1
42,STF-836e90d0,Diana May,nurse,ICU,0
43,STF-836e90d0,Diana May,nurse,ICU,1
44,STF-836e90d0,Diana May,nurse,ICU,1
45,STF-836e90d0,Diana May,nurse,ICU,0
46,STF-836e90d0,Diana May,nurse,ICU,0
47,STF-836e90d0,Diana May,nurse,ICU,1
48,STF-836e90d0,Diana May,nurse,ICU,0
49,STF-836e90d0,Diana May,nurse,ICU,1
50,STF-836e90d0,Diana May,nurse,ICU,1
51,STF-836e90d0,Diana May,nurse,ICU,0
52,STF-836e90d0,Diana May,nurse,ICU,1
1,STF-05591498,William Herrera,nurse,ICU,1
2,STF-05591498,William Herrera,nurse,ICU,1
3,STF-05591498,William Herrera,nurse,ICU,0
4,STF-05591498,William Herrera,nurse,ICU,0
5,STF-05591498,William Herrera,nurse,ICU,1
6,STF-05591498,William Herrera,nurse,ICU,0
7,STF-05591498,William Herrera,nurse,ICU,1
8,STF-05591498,William Herrera,nurse,ICU,1
9,STF-05591498,William Herrera,nurse,ICU,0
10,STF-05591498,William Herrera,nurse,ICU,1
11,STF-05591498,William Herrera,nurse,ICU,1
12,STF-05591498,William Herrera,nurse,ICU,0
13,STF-05591498,William Herrera,nurse,ICU,1
14,STF-05591498,William Herrera,nurse,ICU,1
15,STF-05591498,William Herrera,nurse,ICU,0
16,STF-05591498,William Herrera,nurse,ICU,1
17,STF-05591498,William Herrera,nurse,ICU,0
18,STF-05591498,William Herrera,nurse,ICU,0
19,STF-05591498,William Herrera,nurse,ICU,1
20,STF-05591498,William Herrera,nurse,ICU,1
21,STF-05591498,William Herrera,nurse,ICU,0
22,STF-05591498,William Herrera,nurse,ICU,1
23,STF-05591498,William Herrera,nurse,ICU,1
24,STF-05591498,William Herrera,nurse,ICU,0
25,STF-05591498,William Herrera,nurse,ICU,1
26,STF-05591498,William Herrera,nurse,ICU,1
27,STF-05591498,William Herrera,nurse,ICU,0
28,STF-05591498,William Herrera,nurse,ICU,1
29,STF-05591498,William Herrera,nurse,ICU,1
30,STF-05591498,William Herrera,nurse,ICU,0
31,STF-05591498,William Herrera,nurse,ICU,1
32,STF-05591498,William Herrera,nurse,ICU,1
33,STF-05591498,William Herrera,nurse,ICU,0
34,STF-05591498,William Herrera,nurse,ICU,1
35,STF-05591498,William Herrera,nurse,ICU,1
36,STF-05591498,William Herrera,nurse,ICU,0
37,STF-05591498,William Herrera,nurse,ICU,0
38,STF-05591498,William Herrera,nurse,ICU,1
39,STF-05591498,William Herrera,nurse,ICU,0
40,STF-05591498,William Herrera,nurse,ICU,1
41,STF-05591498,William Herrera,nurse,ICU,1
42,STF-05591498,William Herrera,nurse,ICU,0
43,STF-05591498,William Herrera,nurse,ICU,1
44,STF-05591498,William Herrera,nurse,ICU,1
45,STF-05591498,William Herrera,nurse,ICU,0
46,STF-05591498,William Herrera,nurse,ICU,1
47,STF-05591498,William Herrera,nurse,ICU,1
48,STF-05591498,William Herrera,nurse,ICU,0
49,STF-05591498,William Herrera,nurse,ICU,1
50,STF-05591498,William Herrera,nurse,ICU,1
51,STF-05591498,William Herrera,nurse,ICU,0
52,STF-05591498,William Herrera,nurse,ICU,0
1,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
2,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
3,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
4,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
5,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
6,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
7,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
8,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
9,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
10,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
11,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
12,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
13,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
14,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
15,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
16,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
17,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
18,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
19,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
20,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
21,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
22,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
23,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
24,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
25,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
26,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
27,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
28,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
29,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
30,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
31,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
32,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
33,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
34,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
35,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
36,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
37,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
38,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
39,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
40,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
41,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
42,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
43,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
44,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
45,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
46,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
47,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
48,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
49,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
50,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
51,STF-4740993e,Ashley Waller,nursing_assistant,ICU,0
52,STF-4740993e,Ashley Waller,nursing_assistant,ICU,1
1,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
2,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
3,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
4,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
5,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
6,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
7,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
8,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
9,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
10,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
11,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
12,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
13,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
14,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
15,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
16,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
17,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
18,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
19,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
20,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
21,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
22,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
23,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
24,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
25,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
26,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
27,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
28,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
29,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
30,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
31,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
32,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
33,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
34,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
35,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
36,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
37,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
38,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
39,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
40,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
41,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
42,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
43,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
44,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
45,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
46,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
47,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
48,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
49,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
50,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
51,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,0
52,STF-ddd99f9e,Victor Baker,nursing_assistant,ICU,1
1,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
2,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
3,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
4,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
5,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
6,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
7,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
8,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
9,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
10,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
11,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
12,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
13,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
14,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
15,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
16,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
17,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
18,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
19,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
20,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
21,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
22,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
23,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
24,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
25,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
26,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
27,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
28,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
29,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
30,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
31,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
32,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
33,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
34,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
35,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
36,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
37,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
38,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
39,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
40,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
41,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
42,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
43,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
44,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
45,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
46,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
47,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
48,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
49,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
50,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
51,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,0
52,STF-4daae752,Jeffrey Chandler,nursing_assistant,ICU,1
1,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
2,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
3,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
4,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
5,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
6,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
7,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
8,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
9,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
10,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
11,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
12,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
13,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
14,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
15,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
16,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
17,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
18,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
19,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
20,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
21,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
22,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
23,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
24,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
25,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
26,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
27,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
28,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
29,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
30,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
31,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
32,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
33,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
34,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
35,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
36,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
37,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
38,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
39,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
40,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
41,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
42,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
43,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
44,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
45,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
46,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
47,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
48,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
49,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
50,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
51,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,0
52,STF-b00ed3e2,Larry Dixon,nursing_assistant,ICU,1
1,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
2,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
3,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
4,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
5,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
6,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
7,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
8,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
9,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
10,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
11,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
12,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
13,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
14,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
15,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
16,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
17,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
18,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
19,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
20,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
21,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
22,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
23,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
24,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
25,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
26,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
27,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
28,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
29,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
30,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
31,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
32,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
33,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,0
34,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
35,STF-e983db1d,Kenneth Scott,nursing_assistant,ICU,1
